date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:56	11226/11226	---MCZ	200	added ('OK')	text/html	etag:%224c9ea7797af25a11766deb790afbc975%22	http://learnplus.themekit.io/fixed-student-billing.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-student-billing.html	(from http://learnplus.themekit.io/fixed-student-dashboard.html)
12:48:56	15703/15703	---MCZ	200	added ('OK')	text/html	etag:%221e73f905781bde924ba1de26c1a05094%22	http://learnplus.themekit.io/fixed-student-view-course.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-student-view-course.html	(from http://learnplus.themekit.io/student-view-course.html)
12:48:57	6715/6715	---M--	200	added ('OK')	image/jpeg	etag:%223ea2098a52a9afa3732c9f87b7d4f510%22	http://learnplus.themekit.io/assets/images/people/110/woman-5.jpg	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/images/people/110/woman-5.jpg	(from http://learnplus.themekit.io/student-messages.html)
12:48:57	4773/4773	---M--	200	added ('OK')	image/jpeg	etag:%227099414b02a613e6e4889bd0daa2f8b1%22	http://learnplus.themekit.io/assets/images/people/50/woman-5.jpg	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/images/people/50/woman-5.jpg	(from http://learnplus.themekit.io/student-messages.html)
12:48:58	4762/4762	---M--	200	added ('OK')	image/jpeg	etag:%22762070692ac38694ae7b0070bf342ee2%22	http://learnplus.themekit.io/assets/images/people/50/woman-2.jpg	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/images/people/50/woman-2.jpg	(from http://learnplus.themekit.io/student-messages.html)
12:48:59	11206/11206	---MCZ	200	added ('OK')	text/html	etag:%2299a58b2bef6bb4888b011247e192dd63%22	http://learnplus.themekit.io/student-invoice.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/student-invoice.html	(from http://learnplus.themekit.io/student-billing.html)
12:49:00	18717/18717	---MCZ	200	added ('OK')	text/html	etag:%226c2087a93ad87f7f7722ac6fc549a3b4%22	http://learnplus.themekit.io/index.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/index-2.html	(from http://learnplus.themekit.io/ui-buttons.html)
12:49:00	3191/3191	---MCZ	200	added ('OK')	text/css	etag:%223c8d65845045b442b81233ec697c1971%22	http://learnplus.themekit.io/examples/css/fancytree.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/fancytree.min.css	(from http://learnplus.themekit.io/ui-tree.html)
12:49:03	1861/1861	---MCZ	200	added ('OK')	application/javascript	etag:%225b6df83611def0e3b82313e4dad2b9a7%22	http://learnplus.themekit.io/examples/js/fancytree.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/fancytree.js	(from http://learnplus.themekit.io/ui-tree.html)
12:49:03	91384/91384	---MCZ	200	added ('OK')	application/javascript	etag:%2298173647dc3ec6ff2959eb87cdcf8b2e%22	http://learnplus.themekit.io/assets/vendor/jquery.fancytree-all.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/jquery.fancytree-all.min.js	(from http://learnplus.themekit.io/ui-tree.html)
12:49:04	2456/2456	---MCZ	200	added ('OK')	text/css	etag:%225ad0152c3e7cc7e66833b3ccaf656de1%22	http://learnplus.themekit.io/examples/css/nestable.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/nestable.min.css	(from http://learnplus.themekit.io/ui-nestable.html)
12:49:05	17600/17600	---MCZ	200	added ('OK')	application/javascript	etag:%22eb5545f81d16e25f8b61c2e0187d55df%22	http://learnplus.themekit.io/assets/vendor/jquery.nestable.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/jquery.nestable.js	(from http://learnplus.themekit.io/ui-nestable.html)
12:49:05	586/586	---M--	200	added ('OK')	application/javascript	etag:%22aba1e03d9e90fc8caee2e074979aaae3%22	http://learnplus.themekit.io/examples/js/nestable.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/nestable.js	(from http://learnplus.themekit.io/ui-nestable.html)
12:49:06	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:W/%225698036a-3ab2b%22	https://cdn.jsdelivr.net/jquery.ui/1.11.4/jquery-ui.min.js	G:/My%20Websites/lalala/oj-db/cdn.jsdelivr.net/jquery.ui/1.11.4/jquery-ui.min.js	(from http://learnplus.themekit.io/ui-tree.html)
12:49:06	9636/9636	---MCZ	200	added ('OK')	text/css	etag:%220cbe79d500e840934332bb43f311e83c%22	http://learnplus.themekit.io/examples/css/sweetalert.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/sweetalert.min.css	(from http://learnplus.themekit.io/ui-notifications.html)
12:49:06	16977/16977	---MCZ	200	added ('OK')	application/javascript	etag:%220068f44b0aa1b83fa7679860ceb26590%22	http://learnplus.themekit.io/assets/vendor/sweetalert.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/sweetalert.min.js	(from http://learnplus.themekit.io/ui-notifications.html)
12:49:07	2305/2305	---MCZ	200	added ('OK')	application/javascript	etag:%22889296760abc369f3912e748babf92e8%22	http://learnplus.themekit.io/examples/js/sweetalert.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/sweetalert.js	(from http://learnplus.themekit.io/ui-notifications.html)
12:49:08	26055/26055	---MCZ	200	added ('OK')	text/css	etag:%22618827c86acf0f2a065c7fd0846b7aa4%22	http://learnplus.themekit.io/examples/css/bootstrap-datepicker.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/bootstrap-datepicker.min.css	(from http://learnplus.themekit.io/ui-forms.html)
12:49:08	2699/2699	---MCZ	200	added ('OK')	text/css	etag:%22dc8fb08281593483adf5c4d5d29d99c2%22	http://learnplus.themekit.io/examples/css/bootstrap-timepicker.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/bootstrap-timepicker.min.css	(from http://learnplus.themekit.io/ui-forms.html)
12:49:09	786/786	---M--	200	added ('OK')	text/css	etag:%22fedc10abd2a1190889be97741be95103%22	http://learnplus.themekit.io/examples/css/bootstrap-touchspin.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/bootstrap-touchspin.min.css	(from http://learnplus.themekit.io/ui-forms.html)
12:49:10	19784/19784	---MCZ	200	added ('OK')	application/javascript	etag:%2217f3644effc35de35f8cfa52da6fa26d%22	http://learnplus.themekit.io/assets/vendor/jquery.bootstrap-touchspin.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/jquery.bootstrap-touchspin.js	(from http://learnplus.themekit.io/ui-forms.html)
12:49:10	34172/34172	---MCZ	200	added ('OK')	application/javascript	etag:%224b68703c76a917c3d440fe15576fb857%22	http://learnplus.themekit.io/assets/vendor/bootstrap-datepicker.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/bootstrap-datepicker.min.js	(from http://learnplus.themekit.io/ui-forms.html)
12:49:11	34375/34375	---MCZ	200	added ('OK')	application/javascript	etag:%22728f7172a2f5a7325292b4f3a2be285e%22	http://learnplus.themekit.io/assets/vendor/bootstrap-timepicker.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/bootstrap-timepicker.js	(from http://learnplus.themekit.io/ui-forms.html)
12:49:11	825/825	---M--	200	added ('OK')	application/javascript	etag:%22cab88acdf44e4705f43f25773dc9d060%22	http://learnplus.themekit.io/examples/js/date-time.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/date-time.js	(from http://learnplus.themekit.io/ui-forms.html)
12:49:12	289/289	---M--	200	added ('OK')	application/javascript	etag:%22804c3cd2496d27a82bad53acf1d5cbc9%22	http://learnplus.themekit.io/examples/js/touchspin.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/touchspin.js	(from http://learnplus.themekit.io/ui-forms.html)
12:49:13	14021/14021	---MCZ	200	added ('OK')	text/css	etag:%2261df9e307cff1a936c40ffa6eba501b0%22	http://learnplus.themekit.io/examples/css/datatables.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/datatables.min.css	(from http://learnplus.themekit.io/ui-tables.html)
12:49:35	4544/4544	---MCZ	200	added ('OK')	application/javascript	etag:%22ee80f4d614609af1cade8acc7d56d7a9%22	http://learnplus.themekit.io/assets/vendor/dataTables.bootstrap.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/dataTables.bootstrap.js	(from http://learnplus.themekit.io/ui-tables.html)
12:49:36	8858/8858	---MCZ	200	added ('OK')	application/javascript	etag:%22b67f45a718e4eb8af87a96cf0bb9eddb%22	http://learnplus.themekit.io/examples/js/datatables.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/datatables.js	(from http://learnplus.themekit.io/ui-tables.html)
12:49:38	144069/144069	---MCZ	200	added ('OK')	application/javascript	etag:%226df10160faa67f9f0b54f9b8ea1e3cdc%22	http://learnplus.themekit.io/assets/vendor/Chart.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/Chart.min.js	(from http://learnplus.themekit.io/ui-charts.html)
12:49:38	4286/4286	---MCZ	200	added ('OK')	application/javascript	etag:%22abd3f49bbeecccafd0f579e57bf4e4b2%22	http://learnplus.themekit.io/examples/js/chart.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/chart.js	(from http://learnplus.themekit.io/ui-charts.html)
12:49:39	5835/5835	---MCZ	200	added ('OK')	application/javascript	etag:%22a03fefad4b50bd8983009094837d31b6%22	http://learnplus.themekit.io/examples/js/chartjs.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/chartjs.js	(from http://learnplus.themekit.io/ui-charts.html)
12:49:39	10878/10878	---MCZ	200	added ('OK')	text/css	etag:%22f5faa49dc4400cab0e4d3991d8367300%22	http://learnplus.themekit.io/examples/css/fullcalendar.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/fullcalendar.min.css	(from http://learnplus.themekit.io/ui-calendar.html)
12:49:41	4727/4727	---MCZ	200	added ('OK')	application/javascript	etag:%221d8811c0d9a9152ce5306616ceebab43%22	http://learnplus.themekit.io/examples/js/fullcalendar.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/fullcalendar.js	(from http://learnplus.themekit.io/ui-calendar.html)
12:49:41	120104/120104	---MCZ	200	added ('OK')	application/javascript	etag:%22c8d63af88becdb4a47c6d6430bb6f69a%22	http://learnplus.themekit.io/assets/vendor/fullcalendar.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/fullcalendar.min.js	(from http://learnplus.themekit.io/ui-calendar.html)
12:49:41	6635/6635	---MCZ	200	added ('OK')	text/css	etag:%22bcce7128a1b0e30668b2040766b05540%22	http://learnplus.themekit.io/assets/vendor/jquery-jvectormap.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/jquery-jvectormap.css	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:42	289/289	---M--	200	added ('OK')	text/css	etag:%224146e25df02d9c02d09fdc704a9b1bd3%22	http://learnplus.themekit.io/examples/css/jvectormap.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/jvectormap.min.css	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:42	57116/57116	---MCZ	200	added ('OK')	application/javascript	etag:%225bc51554941878876bf6c74be1d5d202%22	http://learnplus.themekit.io/assets/vendor/jquery.jvectormap.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/jquery.jvectormap.min.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:42	8719/8719	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Mar%202017%2007:19:41%20GMT	http://learnplus.themekit.io/tutorials/data-visualization/	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/tutorials/data-visualization/index.html	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:48	144313/144313	---MCZ	200	added ('OK')	application/javascript	etag:%225f465bcacd899838c42ce637a911caa5%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-world-mill-en.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-world-mill-en.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:48	72713/72713	---MCZ	200	added ('OK')	application/javascript	etag:%227b4ca03b51b5f15a398982c094f683a6%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-de-merc-en.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-de-merc-en.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:48	59903/59903	---MCZ	200	added ('OK')	application/javascript	etag:%2239dce30f6aa26be42b7324dee4c1288d%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-es-merc-en.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-es-merc-en.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:48	68168/68168	---MCZ	200	added ('OK')	application/javascript	etag:%22dd544d526ccd90edb010a64f519d96c9%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-fr-merc-en.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-fr-merc-en.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:50	5601/5601	---MCZ	200	added ('OK')	application/javascript	etag:%2278946db8d2819b4d7b51e5bb0efa856d%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/mall-map.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/mall-map.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:51	112067/112067	---MCZ	200	added ('OK')	application/javascript	etag:%229043f2fb5180a7100369a0029ff38012%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-us-aea-en.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-us-aea-en.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:51	3130/3130	---MCZ	200	added ('OK')	application/javascript	etag:%22ae4e27e5b74b59aa3f28aee52e39ef50%22	http://learnplus.themekit.io/assets/data/vector-maps/data/gdp-data.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/data/gdp-data.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:52	8445/8445	---MCZ	200	added ('OK')	application/javascript	etag:%22ff00d3ef26368213bb42e454b8851118%22	http://learnplus.themekit.io/examples/js/vector-maps.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/vector-maps.min.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:52	114166/114166	---MCZ	200	added ('OK')	application/javascript	etag:%2208f458cec03572654d8fc4d59889786e%22	http://learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-us-lcc-en.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/data/vector-maps/custom/jquery-jvectormap-us-lcc-en.js	(from http://learnplus.themekit.io/ui-maps-vector.html)
12:49:52	6086/6086	---M--	200	added ('OK')	image/jpeg	etag:%22f4cafcd5f7ab0ebd565dc9438cfc1e0d%22	http://learnplus.themekit.io/assets/images/people/110/guy-8.jpg	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/images/people/110/guy-8.jpg	(from http://learnplus.themekit.io/instructor-profile.html)
12:49:53	8719/8719	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Mar%202017%2007:19:51%20GMT	http://learnplus.themekit.io/instructor-take-course.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/instructor-take-course.8c.delayed	(from http://learnplus.themekit.io/instructor-profile.html)
12:49:54	12904/12904	---MCZ	200	added ('OK')	text/html	etag:%22937d48910f987aaa4587d4cd59caf5ef%22	http://learnplus.themekit.io/fixed-instructor-profile.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-profile.html	(from http://learnplus.themekit.io/instructor-profile.html)
12:49:54	13234/13234	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%229cd6e041544b63fb70f4b3e898a9878d%22	http://learnplus.themekit.io/assets/vendor/summernote.eot?ad8d7e2d177d2473aecd9b35d16211fb	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/summernotef534.eot	(from http://learnplus.themekit.io/examples/css/summernote.min.css)
12:49:55	13234/13234	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%229cd6e041544b63fb70f4b3e898a9878d%22	http://learnplus.themekit.io/assets/vendor/summernote.eot?	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/summernoted41d.eot	(from http://learnplus.themekit.io/examples/css/summernote.min.css)
12:49:55	8332/8332	---M--	200	added ('OK')	application/font-woff	etag:%22df36508b58279b852bce0bc1a503eb8d%22	http://learnplus.themekit.io/assets/vendor/summernote.woff?ad8d7e2d177d2473aecd9b35d16211fb	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/summernotef534.woff	(from http://learnplus.themekit.io/examples/css/summernote.min.css)
12:49:56	13048/13048	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22fce9a0f2784bc80eeb2f2f25f670f3da%22	http://learnplus.themekit.io/assets/vendor/summernote.ttf?ad8d7e2d177d2473aecd9b35d16211fb	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/summernotef534.ttf	(from http://learnplus.themekit.io/examples/css/summernote.min.css)
12:49:57	12539/12539	---MCZ	200	added ('OK')	text/html	etag:%2216d64bed3383a880f07a21e1e13aec2b%22	http://learnplus.themekit.io/instructor-forum-thread.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/instructor-forum-thread.html	(from http://learnplus.themekit.io/instructor-forum.html)
12:49:58	17337/17337	---MCZ	200	added ('OK')	text/html	etag:%22795a6bc1811fe5d82e4ab5f698a834a3%22	http://learnplus.themekit.io/fixed-instructor-forum.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-forum.html	(from http://learnplus.themekit.io/instructor-forum.html)
12:49:59	8719/8719	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Mar%202017%2007:19:57%20GMT	http://learnplus.themekit.io/instructor-account.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/instructor-account.94.delayed	(from http://learnplus.themekit.io/instructor-account-edit.html)
12:49:59	8719/8719	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Mar%202017%2007:19:58%20GMT	http://learnplus.themekit.io/fixed-instructor-account.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-account.95.delayed	(from http://learnplus.themekit.io/instructor-account-edit.html)
12:50:00	12538/12538	---MCZ	200	added ('OK')	text/html	etag:%222aedbad4d38dc097830735fa72de4582%22	http://learnplus.themekit.io/fixed-instructor-earnings.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-earnings.html	(from http://learnplus.themekit.io/instructor-earnings.html)
12:50:01	12385/12385	---MCZ	200	added ('OK')	text/html	etag:%2274d8eb648e722390a8f312b1b7c61500%22	http://learnplus.themekit.io/fixed-instructor-statement.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-statement.html	(from http://learnplus.themekit.io/instructor-statement.html)
12:50:01	10642/10642	---MCZ	200	added ('OK')	text/html	etag:%22c76edf5e6a43be284c903da85c5fbaca%22	http://learnplus.themekit.io/fixed-instructor-invoice.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-invoice.html	(from http://learnplus.themekit.io/instructor-invoice.html)
12:50:02	12656/12656	---MCZ	200	added ('OK')	text/html	etag:%2213a42439c8da209c7dc1173452e788c2%22	http://learnplus.themekit.io/instructor-lesson-add.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/instructor-lesson-add.html	(from http://learnplus.themekit.io/instructor-course-edit.html)
12:50:03	17503/17503	---MCZ	200	added ('OK')	text/html	etag:%22163ce51b36fe9171725f179771c659e3%22	http://learnplus.themekit.io/fixed-instructor-course-edit.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-course-edit.html	(from http://learnplus.themekit.io/instructor-course-edit.html)
12:50:03	8719/8719	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Mar%202017%2007:20:02%20GMT	http://learnplus.themekit.io/fixed-instructor-help-center.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-help-center.9b.delayed	(from http://learnplus.themekit.io/fixed-instructor-dashboard.html)
12:50:04	16034/16034	---MCZ	200	added ('OK')	text/html	etag:%22a4676cef397bacb2145285cb56f4dad2%22	http://learnplus.themekit.io/fixed-instructor-account-edit.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-account-edit.html	(from http://learnplus.themekit.io/fixed-instructor-dashboard.html)
12:50:05	12952/12952	---MCZ	200	added ('OK')	text/html	etag:%22ee8f06760491e1e725b45bc9ede64ef0%22	http://learnplus.themekit.io/fixed-instructor-courses.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-courses.html	(from http://learnplus.themekit.io/fixed-instructor-dashboard.html)
12:50:05	12978/12978	---MCZ	200	added ('OK')	text/html	etag:%2250b656883997c14a488632d0b63a4f79%22	http://learnplus.themekit.io/fixed-instructor-quizzes.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-quizzes.html	(from http://learnplus.themekit.io/fixed-instructor-dashboard.html)
12:50:06	15548/15548	---MCZ	200	added ('OK')	text/html	etag:%22023d8e783a22d392a5caaaa5f1309c35%22	http://learnplus.themekit.io/fixed-instructor-messages.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-messages.html	(from http://learnplus.themekit.io/fixed-instructor-dashboard.html)
12:50:07	18069/18069	---MCZ	200	added ('OK')	text/html	etag:%226505e6ac455b30f3936e40619a55217b%22	http://learnplus.themekit.io/instructor-quiz-edit.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/instructor-quiz-edit.html	(from http://learnplus.themekit.io/instructor-quizzes.html)
12:50:08	15535/15535	---MCZ	200	added ('OK')	text/html	etag:%2223612b8796b93cd59a02d0f1c6ea5347%22	http://learnplus.themekit.io/instructor-review-quiz.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/instructor-review-quiz.html	(from http://learnplus.themekit.io/instructor-quizzes.html)
12:50:09	11332/11332	---MCZ	200	added ('OK')	text/html	etag:%22928c2070b1fd6a7b5fda7ce72a6b2244%22	http://learnplus.themekit.io/fixed-student-invoice.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-student-invoice.html	(from http://learnplus.themekit.io/fixed-student-billing.html)
12:50:10	8719/8719	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Mar%202017%2007:20:08%20GMT	http://learnplus.themekit.io/fixed-instructor-take-course.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-take-course.a3.delayed	(from http://learnplus.themekit.io/fixed-instructor-profile.html)
12:50:12	12709/12709	---MCZ	200	added ('OK')	text/html	etag:%228fdea6b58ab9fc63adc445a340b93845%22	http://learnplus.themekit.io/fixed-instructor-forum-thread.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-forum-thread.html	(from http://learnplus.themekit.io/instructor-forum-thread.html)
12:50:12	9717/9717	---MCZ	200	added ('OK')	text/css	etag:%222f735dbf472afcd77604ecf439319f7b%22	http://learnplus.themekit.io/assets/vendor/dropzone.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/dropzone.min.css	(from http://learnplus.themekit.io/instructor-lesson-add.html)
12:50:14	1050/1050	---MCZ	200	added ('OK')	text/css	etag:%22a8c629b85a2c47288cb2603b7188fc15%22	http://learnplus.themekit.io/examples/css/dropzone.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/dropzone.min.css	(from http://learnplus.themekit.io/instructor-lesson-add.html)
12:50:14	447281/447281	---MCZ	200	added ('OK')	application/javascript	etag:%227d2896d1e2b49f26ca0a223c861ac132%22	http://learnplus.themekit.io/assets/vendor/jquery.dataTables.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/jquery.dataTables.js	(from http://learnplus.themekit.io/ui-tables.html)
12:50:14	12790/12790	---MCZ	200	added ('OK')	text/html	etag:%2289202773bd53bd923b4edd2e57069c56%22	http://learnplus.themekit.io/fixed-instructor-lesson-add.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-lesson-add.html	(from http://learnplus.themekit.io/instructor-lesson-add.html)
12:50:15	33588/33588	---MCZ	200	added ('OK')	application/javascript	etag:%22f9b915337650a13583b5d29d30464f99%22	http://learnplus.themekit.io/assets/vendor/dropzone.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/dropzone.min.js	(from http://learnplus.themekit.io/instructor-lesson-add.html)
12:50:16	18209/18209	---MCZ	200	added ('OK')	text/html	etag:%220d9532ad1a2e2c760097106a1fc1b068%22	http://learnplus.themekit.io/fixed-instructor-quiz-edit.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-quiz-edit.html	(from http://learnplus.themekit.io/fixed-instructor-quizzes.html)
12:50:17	15693/15693	---MCZ	200	added ('OK')	text/html	etag:%22b131dcb823af9662a553d4a3ffc2f644%22	http://learnplus.themekit.io/fixed-instructor-review-quiz.html	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/fixed-instructor-review-quiz.html	(from http://learnplus.themekit.io/fixed-instructor-quizzes.html)
12:50:18	3557/3557	---MCZ	200	added ('OK')	text/css	etag:%222bedfb26f17d678b3295305299e8b0c8%22	http://learnplus.themekit.io/assets/vendor/nouislider.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/nouislider.min.css	(from http://learnplus.themekit.io/instructor-review-quiz.html)
12:50:18	690/690	---M--	200	added ('OK')	text/css	etag:%22ed616a76844d589c3aabc5ba336df2fb%22	http://learnplus.themekit.io/examples/css/nouislider.min.css	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/css/nouislider.min.css	(from http://learnplus.themekit.io/instructor-review-quiz.html)
12:50:19	18330/18330	---MCZ	200	added ('OK')	application/javascript	etag:%227cbbd831277e43131494668c11042f99%22	http://learnplus.themekit.io/assets/vendor/nouislider.min.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/assets/vendor/nouislider.min.js	(from http://learnplus.themekit.io/instructor-review-quiz.html)
12:50:20	491/491	---M--	200	added ('OK')	application/javascript	etag:%22041ae9b1a26b38264fda153bc82abb1e%22	http://learnplus.themekit.io/examples/js/slider.js	G:/My%20Websites/lalala/oj-db/learnplus.themekit.io/examples/js/slider.js	(from http://learnplus.themekit.io/instructor-review-quiz.html)
